id,label
u805372752,human
u1302772059630710784,bot
u2356300380,human
u61186488,human
u1183579122137784320,human
u1216282123595702272,human
u2618176819,human
u1482166952290250752,troll
u1462117768229048323,human
u28464563,human
u983033701654200321,human
u1475869634079465474,troll
u94598822,human
u5662292,human
u1443162956276158472,human
u17890026,human
u545410392,human
u3128421,human
u119680072,human
u767153245,human
u231503733,human
u1346712938380288001,human
u3428149163,human
u224054654,human
u846413262371610628,human
u1255706497134104576,bot
u47200520,human
u1345426637647732737,human
u5602932,human
u899297281719099398,human
u1355087298321289217,bot
u195009958,human
u892753640917803008,bot
u354078651,human
u1056349045667569667,human
u1403298093060214786,troll
u37611991,human
u144323219,human
u17228672,human
u702237478229512193,human
u2903516556,human
u933748796345016320,human
u2305457952,human
u1401627353936191489,human
u331620553,human
u855632683082203137,human
u187548440,human
u1151947733810499584,human
u11641542,human
u37486223,bot
u1472795440122793984,human
u1066952222,human
u14995871,human
u2191224428,human
u16364025,bot
u1259882387657252865,human
u40929480,human
u1424024592,human
u873285568142217216,human
u1086353109067149318,human
u1003720604699316225,human
u784928355669807104,human
u1216587256649199622,human
u17119551,human
u242598291,human
u229687597,bot
u1174623225818406912,human
u877143565486436353,human
u1726517226,human
u2992446817,human
u1314107376,human
u884061691062829056,human
u1367187480341065729,bot
u1037477539512549377,human
u1448377605972013062,human
u902020968100511744,human
u1294995914940129280,human
u923646115,human
u1261503412044279808,human
u956708534019862529,human
u3219832700,human
u41729754,human
u1032705009794932736,bot
u2825234949,human
u439641912,human
u1138286014034796549,human
u2327847480,troll
u1224498592330678272,bot
u718817552,human
u968087858790764549,human
u126706320,bot
u1933265119,human
u1459668495440887811,human
u852678400124780544,human
u1392148452021215236,human
u1350912645386424320,human
u106707182,human
u4849705613,human
u2430228240,human
u51058556,human
u1663460592,human
u1441022339060219904,human
u1393035036966879233,human
u1481062994809221120,human
u1257510723460100096,human
u90732175,human
u956200063209955329,bot
u383012050,human
u1316528293747843072,human
u106036930,human
u178018088,human
u1357357470386036737,bot
u425981541,human
u112227535,human
u107831893,human
u1450764221134802945,human
u1363199212364599296,human
u1621983967,human
u54482107,human
u126578626,human
u228374098,human
u1353151014707187712,human
u90217405,human
u3135508094,bot
u1459874695088594948,bot
u18248037,troll
u1298625690091192320,human
u1232945231022002176,bot
u1453362574746169344,human
u1288120120288481290,human
u1081704305088958464,human
u1483521710196465671,bot
u1482457853914931208,human
u53501738,human
u169157959,human
u1049569760881475585,human
u1276982255106363392,human
u139825819,human
u704414788881883136,human
u1451017040,human
u771725937268359168,human
u19108515,human
u1138188015510196224,human
u741833690,human
u1378143258891538434,human
u201488231,bot
u971557846490824704,human
u42013100,human
u869529180450549760,human
u1186853500703182848,human
u894136672396259328,human
u365034406,human
u1349287390930632709,human
u162698708,bot
u930230996166774785,bot
u70677826,human
u61625084,human
u1374870914366459913,bot
u1439066665052999680,bot
u68480872,human
u1482285063484030980,human
u16372919,bot
u113141469,human
u8388162,human
u1441878275119206404,bot
u268563436,human
u1458295635463970817,human
u2376763650,bot
u1484082561236275202,troll
u102798847,human
u869127483106439168,human
u24504702,human
u713497431678259201,human
u118659075,human
u1229552088956293120,human
u1637260062,human
u1311465076503777280,human
u1299138320308539392,human
u3214054423,human
u889568289726312450,troll
u1252717261254586368,bot
u75248293,human
u283582251,human
u114975704,human
u1390709662140481539,bot
u100422461,human
u1259039159144058880,human
u525729640,human
u1371978544826478592,human
u30752447,human
u1380584377281875971,bot
u1248335340978327552,human
u300159611,human
u2930308020,human
u1050146883014807554,bot
u890292512,human
u1469160571199266821,human
u1259937114650750978,troll
u1267794248155439105,troll
u24535037,human
u16812453,human
u1282277500505206786,troll
u260880760,human
u1055817888341344256,bot
u351348089,human
u1485099792187408388,human
u973946214382227457,human
u1474786563921952770,human
u463822822,human
u2360774646,human
u816066569994469377,human
u16937929,bot
u38483493,human
u19165946,human
u95637033,human
u1407995737246420994,human
u637314630,human
u1483426926798721024,human
u1948161186,bot
u1461728870604939265,human
u73427977,human
u1477069009204006916,bot
u2544372314,human
u15617415,human
u3091614893,human
u1475605531859591175,human
u306823020,human
u15048149,human
u17188684,human
u1077984943706234881,bot
u993577800543096832,bot
u1429579247790796810,human
u1165676675163656192,human
u25958068,human
u831626471022149634,human
u1466430823754784769,human
u9991202,human
u1475873018119344129,human
u1034322629597966336,human
u93218857,human
u4112421923,human
u1001096261330718720,human
u1282433033606488066,human
u1336387251106885632,human
u253687259,human
u167389783,human
u2934379956,bot
u1165631316529836035,troll
u367122171,human
u1249654766583545857,human
u1359973121143545858,human
u324022807,human
u1130207045938900992,human
u587125344,human
u279372577,human
u1017738891758129156,human
u256769167,human
u984226337341820928,bot
u2856084063,human
u1129475148,human
u2894299203,human
u935906118,human
u71302078,human
u16037654,human
u518520912,human
u1183941344919801856,human
u760569166239760384,human
u767858,human
u1460350909100273667,bot
u829597471919583232,human
u1141452920875077633,human
u822889788,human
u288544544,human
u1483973179714514945,human
u874795750034747397,human
u930530869,human
u16323212,bot
u331056224,human
u25187518,human
u17957756,human
u97308802,human
u524742901,human
u78321309,human
u1042067681061625857,human
u1049656995085787136,human
u1188167395,human
u23415612,human
u20359159,human
u1905182426,human
u168584715,human
u247125646,human
u196930307,human
u2594497733,human
u1188563265095225344,bot
u1339108626120716288,human
u1339132147345612800,human
u1339100980734996481,human
u1338835884213415938,human
u1272933234876256258,bot
u1340403616956489728,human
u89439565,human
u1290147324384034816,human
u702905265377538049,human
u84583656,human
u4859855053,human
u51091932,human
u93240796,human
u394007782,human
u2836009245,human
u3025865320,human
u1103296663404216320,bot
u3358576299,troll
u25351346,human
u1622061318,bot
u409582757,human
u416466022,human
u1613908086,human
u1185949384187367425,human
u252985397,human
u267078542,human
u1286378691421929473,human
u8099802,human
u1341674815,human
u1399592658130067462,bot
u1126619125340524544,bot
u21651433,human
u1264491334284476418,bot
u29887134,bot
u271053246,human
u1385206377048510466,bot
u1332520539773165569,bot
u1013731395393474560,human
u2468247204,human
u152178986,human
u1268338361770684418,human
u60125009,human
u925874881484460032,bot
u375124368,human
u1483895898094673925,bot
u934404166826553345,human
u274158759,human
u48452476,human
u1306295359954710538,human
u768025895571427328,human
u1275094700253483009,human
u1182310732815360001,bot
u1117191931,human
u1349118918204518401,bot
u17825124,human
u1299042633512255490,human
u877490773,human
u122435833,bot
u1273343189630451723,bot
u773367602475180032,human
u1034941572154978304,human
u1098799613102813185,human
u881212065901412354,human
u3299904989,human
u76728585,human
u1246032519725592579,bot
u2953730358,troll
u832317981229068288,human
u755076367558074370,human
u842452652680196097,bot
u291166174,bot
u143312355,human
u68820150,human
u57043988,human
u171992849,human
u1241572737249918976,human
u715155612007604225,human
u1472742655457394689,human
u1471187616603246593,human
u25366702,human
u381094045,human
u3393799154,bot
u1015681857973882881,human
u735538602,human
u173740053,human
u476201291,human
u54641836,human
u377325672,human
u2349372794,human
u932982936,human
u1479301621750263810,bot
u1212436112129458176,human
u215182731,human
u1478694217916506112,human
u20064269,human
u240162554,human
u29239591,bot
u1482052698224668673,human
u1471645136077553665,human
u1470767893822550021,bot
u38247862,human
u3417936532,bot
u1459467377020710917,human
u1469777371318345734,troll
u1454162358700593155,bot
u1386378853589954561,human
u1272991981032046605,bot
u142711497,human
u1337185952637206528,human
u1430240767750983681,troll
u6026352,human
u1275332597124599809,bot
u803537152634159104,human
u91329057,human
u3396019265,human
u167805044,human
u1128684843905241090,human
u800367768700784640,human
u818224345747075073,human
u995281451343138816,human
u839238746637811712,human
u3092435973,human
u1315712951232409603,human
u462182722,human
u1383093251356377090,human
u22659240,human
u1216920217630232576,human
u42055373,human
u1963758043,human
u1466036450277924869,bot
u1128451142151618560,human
u1262655535175925760,bot
u1318918876059504647,human
u373574335,troll
u1350055214934474754,human
u72717308,human
u13653802,human
u1180241839934365696,human
u784658292727361538,human
u765587099600953344,human
u1179123678258372609,human
u15039482,human
u842026116831449089,human
u920085356,human
u1361475880900517890,bot
u2398074025,human
u1064541392700100609,human
u843525002389590017,human
u864560669814816771,human
u2342451018,human
u1111104968281518081,human
u7182282,human
u18677488,human
u528731811,human
u1194845973635186688,bot
u135519516,human
u994215375553343488,human
u903803348,troll
u1389922287701397505,human
u274069945,human
u222451899,human
u1243474365292990465,bot
u46287760,human
u2224961971,human
u1013923607481868288,human
u217677809,human
u142589458,human
u985617756941946881,human
u16205983,human
u1010979569501863936,human
u1449818130738565123,bot
u837043673347026945,human
u52327811,human
u924094038608896000,human
u2666836208,human
u1330255669111435266,bot
u153189600,human
u353061190,human
u259,human
u1455554180312141825,human
u1147155762399068160,human
u1904463750,human
u702535334408658944,human
u761514018297225216,human
u1203722880455806977,human
u44525679,human
u294207022,human
u199126170,human
u1466825111185494016,bot
u344474523,human
u52409262,human
u1254565864118116352,human
u1088451862834147328,bot
u1059532012502036480,human
