id,split
u52370117,val
u52372177,test
u52373365,train
u52379394,train
u523804354,val
u52381876,train
u523834152,train
u523834479,val
u523840252,val
u523843082,train
u52392666,train
u523949557,train
u52401341,train
u524033363,val
u52404825,val
u52405146,train
u524054356,train
u52406521,train
u52407188,test
u52409262,train
u524122127,train
u52413000,train
u52413526,train
u524168911,test
u524215311,train
u52421856,train
u52422182,test
u52422878,val
u52424550,train
u52425323,train
u52426212,train
u524262813,train
u52426895,val
u524305055,train
u52431629,val
u524336993,train
u52437155,train
u524396430,train
u52441162,train
u52443287,val
u524464323,train
u52446754,train
u524507772,train
u52452117,val
u524524991,train
u524531680,train
u524545961,train
u52454797,train
u52455193,test
u524571803,train
u524615097,val
u524636167,train
u524637292,train
u524643600,val
u524714829,test
u524742901,train
u52474702,train
u524769326,test
u52479127,train
u524807755,train
u524814349,train
u52483,train
u524834832,train
u524860142,val
u524862022,train
u524868634,train
u524869533,train
u52487669,train
u52488565,train
u52489224,train
u52491611,val
u524924802,val
u52495092,train
u52499387,train
u525005120,train
u525164307,train
u525171812,val
u52517689,test
u52520708,train
u52521572,test
u52522040,val
u52523101,train
u5252591,train
u525260096,test
u525264466,train
u52528982,train
u52529896,train
u525308360,test
u525323491,test
u525407531,test
u525413893,train
u525416576,train
u525436671,train
u52544275,train
u525468243,train
u525474737,train
u525478733,test
u52548608,train
u525501901,test
u525502639,train
u5255121,test
u52551600,train
u52553298,train
u52553796,train
u525554983,train
u525564333,train
u525568803,test
u52557443,train
u52558480,val
u525590325,val
u525595860,train
u52560766,test
u525635949,test
u525658038,train
u525667021,train
u525707128,train
u525713285,train
u525723680,val
u5257251,train
u525725211,train
u525729640,val
u52573702,train
u525779070,train
u525799492,train
u52584039,train
u52585436,val
u525857359,train
u525862729,train
u525893577,train
u525908056,train
u52593,test
u525932400,val
u525938555,val
u526030492,val
u52604790,train
u526104679,train
u52612182,train
u52613032,train
u526154200,train
u52616719,train
u526174872,train
u526254701,train
u526262684,val
u52627434,train
u52628364,train
u526292934,val
u526311059,train
u526311519,train
u52632619,val
u526339343,val
u52636700,train
u5264,train
u526425773,val
u526448857,train
u52648146,train
u526481896,train
u526559780,train
u526579523,train
u526589681,train
u52660746,val
u526610997,val
u52661430,train
u526642819,train
u52664889,train
u52666996,train
u52668006,train
u526775660,train
u526833016,train
u526863194,train
u526871737,train
u526955374,train
u526962916,val
u52696602,train
u52698165,val
u52712735,train
u527131496,val
u52713824,train
u527156989,train
u52719612,val
u527235020,train
u52730608,train
u52731115,val
u52735622,train
u52737172,val
u527386103,val
u527398522,train
u5274781,train
u527495461,test
u52752708,val
u52753292,train
u52754791,val
u52755452,train
u52757856,val
u52758395,train
u52758434,val
u52758588,train
u52761774,val
u52762390,train
u52763281,val
u52763416,train
u52765901,train
u527696786,train
u52775514,train
u52778770,val
u5277981,train
u52782073,train
u527823857,train
u527838270,train
u527859827,train
u52788040,train
u52789743,val
u52796949,train
u52797896,train
u52800359,val
u528016266,val
u52801695,train
u528020973,train
u52802809,test
u528099501,train
u52815944,train
u52816681,train
u52819651,train
u52821137,train
u52822839,train
u52824038,train
u52827456,train
u52829154,train
u52838996,train
u52839149,train
u528395286,train
u52840649,train
u52844632,train
u52844820,val
u52846066,train
u52849416,train
u52853730,train
u52855610,train
u528584802,train
u528619640,test
u52863597,train
u528674835,train
u528731811,train
u52875381,train
u528754425,test
u528778208,train
u52879481,val
u528800943,val
u52883026,test
u52887638,train
u52889950,train
u528933485,train
u528990386,train
u52901470,train
u529050363,test
u529064533,train
u52911844,train
u529126022,train
u529140270,train
u529147678,train
u529148230,test
u529247064,train
u529375167,test
u529403090,val
u529411773,train
u529438517,train
u529452973,val
u529475683,train
u5295,train
u529540495,val
u529571942,train
u52962709,train
u52966454,train
u529778146,train
u529784320,train
u529845393,train
u529921653,train
u52992670,val
u52998367,train
u52998787,train
u53000919,train
u53003701,val
u530038050,test
u53010195,train
u53012332,val
u53013910,train
u53016156,train
u53017384,train
u53020165,train
u53023973,val
u53028461,val
u53031869,train
u53032206,train
u53036075,train
u53037279,train
u53039176,train
u53042424,train
u53055944,val
u53057110,train
u53065857,train
u53074437,train
u53079920,val
u530832043,train
u530844133,train
u530869193,train
u53087859,train
u53088694,train
u530893141,train
u53089452,val
u530916347,train
u53096584,train
u53097744,train
u530977797,train
u53098722,train
u531041640,train
u531045394,train
u531071556,train
u531102473,train
u53110793,train
u53111505,train
u531115217,val
u531162864,val
u531202184,train
u53120768,train
u531221449,val
u531255711,train
u531275101,test
u531355345,train
u531367154,train
u531383228,val
u531383314,train
u531444277,test
u531458585,train
u531484910,train
u53151247,train
u531525569,train
u531551276,train
u531555466,train
u531599133,train
u531618878,train
u531627880,train
u53166503,val
u531697681,train
u531708705,train
u531723906,train
u531761676,train
u53181330,train
u53184098,train
u53184267,train
u53189543,train
u53191194,train
u53197697,train
u532011617,train
u53206785,test
u532083116,train
u53210455,val
u532121906,train
u532155896,train
u532156362,train
u532168728,train
u532191444,train
u532229126,train
u532236773,train
u53223847,train
u532241033,train
u53224286,train
u532247573,val
u53225228,train
u53225826,train
u53226043,train
u532284091,train
u53232723,train
u53232912,train
u532356879,train
u532376690,val
u532385570,test
u53239056,test
u532423017,train
u532455893,val
u532476354,train
u532488124,train
u532526260,train
u532562634,train
u53256542,train
u532611425,train
u532669620,train
u532672756,val
u532752302,train
u532779460,val
u532807695,val
u53286865,train
u532878662,train
u532923,train
u53292926,train
u53294309,train
u532956420,train
u53297738,test
u53303554,train
u533077976,val
u533085085,train
u533091257,train
u533121655,train
u533139119,train
u53313935,train
u533161931,val
u533172696,train
u533220539,train
u533233011,train
u533294014,test
u533325900,train
u53332981,train
u533339893,val
u533341962,train
u53335205,test
u53339966,train
u533409964,test
u53342313,train
u53347647,val
u53347655,test
u53348301,train
u533539874,train
u53355211,train
u53355887,val
u533567165,train
u533578801,train
u53358442,train
u533600766,train
u53361561,train
u53364171,train
u53368690,train
u533736423,train
u53374143,val
u533787271,train
u53385600,train
u53387327,train
u53391662,train
u53397398,val
u53398275,train
u53399760,val
u534042677,train
u53405285,train
u53405506,val
u534058408,train
u53406530,train
u53410313,train
u53410834,train
u53413571,train
u53414786,train
u53419987,test
u534222221,train
u534222686,val
u53422989,val
u5342402,train
u534249758,train
u534255106,train
u534282707,test
u534293883,train
u534335615,train
u534356011,val
u534392656,train
u53444036,train
u534464809,train
u534486951,val
u534493783,train
u53454204,train
u534563111,train
u534563976,test
u53459595,test
u534634874,train
u534635998,val
u53464710,train
u534659158,val
u53466522,val
u534675241,train
u53473610,train
u534772317,train
u534840893,test
u53488865,val
u534933558,train
u53496623,train
u534967401,train
u53501330,train
u53501738,val
u53502240,train
u53503202,train
u53504913,train
u535088290,train
u535095298,val
u535134411,train
u535136727,train
u53514472,train
u53517943,train
u53518563,val
u535254562,train
u535420770,train
u53542264,val
u535431661,train
u535447290,val
u535493621,train
u535643852,train
u535662615,test
u535696713,train
u535707261,val
u53579021,train
u53590529,train
u535918478,val
u535939220,val
u5360012,train
u536029071,train
u536128897,train
u536277897,train
u536332790,val
u53635248,train
u53640157,train
u536409536,train
u536428919,train
u536430317,val
u53652150,train
u536540206,train
u53662353,train
u53666812,train
u53671409,val
u53672896,val
u536756472,train
u536769693,val
u536777262,train
u53678101,train
u53680074,train
u536804911,val
u536850200,val
u53689393,train
u53690404,train
u536904693,val
u536922011,train
u53693451,train
u536965103,train
u53702287,val
u53703677,val
u537061935,val
u537072585,train
u537108671,train
u53712478,train
u53714123,train
u5371602,val
u537175623,val
u537205419,train
u53721291,train
u537299827,train
u537342494,train
u537345643,test
u537353258,train
u53738848,train
u537400056,val
u537432061,val
u537463383,train
u53748564,val
u53749209,val
u53754251,train
u537567953,train
u53757167,train
u5375902,train
u537630448,train
u537649222,train
u53766548,train
u53769577,train
u537715934,train
u537778215,val
u537795028,train
u53789862,train
u537951506,train
u537962417,train
u53796406,val
u538021652,train
u538026375,test
u538031518,val
u538037950,train
u538043125,train
u538049255,train
u5380672,train
u53809979,train
u53811100,train
u538122585,train
u538150936,train
u5381582,val
u53817066,train
u53820146,train
u538237913,val
u538238147,train
u538259158,train
u538289356,test
u538321653,train
u538337776,test
u538361332,val
u53836928,val
u53837402,train
u5383942,val
u538399586,train
u53840825,train
u538456752,train
u538462470,train
u538502387,test
u53851088,train
u53853197,train
u53855557,train
u538601381,train
u538624622,val
u538640339,train
u538649448,val
u538674248,test
u538695360,train
u5387212,train
u538728275,train
u538736414,train
u538746540,train
u53886168,train
u5388702,train
u53889625,train
u538910645,train
u53891615,val
u53892169,val
u538921865,train
u538924043,train
u53892481,val
u538939039,train
u53894955,val
u53898236,train
u53898323,train
u53898393,train
u539004555,train
u539010491,train
u539072908,train
u53907743,train
u539104576,train
u53911459,train
u53911544,val
u53912883,val
u53914434,train
u539186456,val
u539189253,train
u539190437,train
u53919282,train
u53919551,train
u539212195,train
u539219365,val
u539221264,train
u539223613,train
u539234194,train
u5392522,train
u53925951,train
u539281966,val
u53929374,train
u539297063,train
u539322301,test
u539335310,train
u53936434,val
u539379020,train
u539415599,val
u539487041,test
u53953,train
u539569440,train
u53959129,train
u53962656,train
u53963427,train
u539674340,test
u53972672,train
u539727408,train
u539732451,test
u539810130,train
u539849453,train
u539899187,test
u5399142,val
